Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780949870,5,,Aggregated,0.100000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,59,0,18000,22252.752564118386,71.54248999722768,60685.63453100069,293.20338983050846
1780949871,5,,Aggregated,0.100000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,59,0,18000,22252.752564118386,71.54248999722768,60685.63453100069,293.20338983050846
1780949872,5,,Aggregated,0.100000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,59,0,18000,22252.752564118386,71.54248999722768,60685.63453100069,293.20338983050846
1780949873,5,,Aggregated,0.100000,0.000000,19000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,60,0,18000,22322.423277116337,71.54248999722768,60685.63453100069,293.0
1780949874,5,,Aggregated,0.100000,0.000000,19000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,60,0,18000,22322.423277116337,71.54248999722768,60685.63453100069,293.0
1780949875,5,,Aggregated,0.100000,0.000000,19000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,60,0,18000,22322.423277116337,71.54248999722768,60685.63453100069,293.0
1780949876,5,,Aggregated,0.100000,0.000000,19000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,60,0,18000,22322.423277116337,71.54248999722768,60685.63453100069,293.0
1780949877,5,,Aggregated,0.100000,0.000000,19000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,60,0,18000,22322.423277116337,71.54248999722768,60685.63453100069,293.0
1780949878,5,,Aggregated,0.100000,0.000000,19000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,60,0,18000,22322.423277116337,71.54248999722768,60685.63453100069,293.0
1780949879,5,,Aggregated,0.100000,0.000000,19000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,60,0,18000,22322.423277116337,71.54248999722768,60685.63453100069,293.0
1780949880,5,,Aggregated,0.100000,0.000000,19000,34000,40000,43000,48000,60000,61000,61000,61000,61000,61000,61,0,19000,22457.033667835774,71.54248999722768,60685.63453100069,292.8032786885246
1780949881,5,,Aggregated,0.100000,0.000000,19000,34000,40000,43000,48000,60000,61000,61000,61000,61000,61000,61,0,19000,22457.033667835774,71.54248999722768,60685.63453100069,292.8032786885246
1780949882,5,,Aggregated,0.100000,0.000000,19000,34000,40000,43000,48000,60000,61000,61000,61000,61000,61000,61,0,19000,22457.033667835774,71.54248999722768,60685.63453100069,292.8032786885246
1780949883,5,,Aggregated,0.100000,0.000000,19000,34000,40000,43000,48000,60000,61000,61000,61000,61000,61000,61,0,19000,22457.033667835774,71.54248999722768,60685.63453100069,292.8032786885246
1780949884,5,,Aggregated,0.100000,0.000000,19000,34000,40000,43000,48000,60000,61000,61000,61000,61000,61000,61,0,19000,22457.033667835774,71.54248999722768,60685.63453100069,292.8032786885246
1780949885,5,,Aggregated,0.200000,0.000000,19000,32000,40000,43000,48000,60000,61000,61000,61000,61000,61000,62,0,19000,22461.58628048355,71.54248999722768,60685.63453100069,292.61290322580646
1780949886,5,,Aggregated,0.200000,0.000000,19000,32000,40000,43000,48000,60000,61000,61000,61000,61000,61000,62,0,19000,22461.58628048355,71.54248999722768,60685.63453100069,292.61290322580646
1780949887,5,,Aggregated,0.100000,0.000000,19000,32000,40000,43000,48000,60000,61000,61000,61000,61000,61000,63,0,19000,22138.228321110837,71.54248999722768,60685.63453100069,292.9047619047619
1780949888,5,,Aggregated,0.100000,0.000000,19000,32000,40000,43000,48000,60000,61000,61000,61000,61000,61000,63,0,19000,22138.228321110837,71.54248999722768,60685.63453100069,292.9047619047619
1780949889,5,,Aggregated,0.200000,0.000000,19000,32000,40000,43000,48000,60000,61000,61000,61000,61000,61000,64,0,18000,21796.21428004656,71.54248999722768,60685.63453100069,293.1875
1780949890,5,,Aggregated,0.200000,0.000000,19000,32000,40000,43000,48000,60000,61000,61000,61000,61000,61000,64,0,18000,21796.21428004656,71.54248999722768,60685.63453100069,293.1875
1780949891,5,,Aggregated,0.200000,0.000000,19000,32000,40000,43000,48000,60000,61000,61000,61000,61000,61000,64,0,18000,21796.21428004656,71.54248999722768,60685.63453100069,293.1875
1780949892,5,,Aggregated,0.200000,0.000000,19000,32000,40000,43000,48000,60000,61000,61000,61000,61000,61000,64,0,18000,21796.21428004656,71.54248999722768,60685.63453100069,293.1875
1780949893,5,,Aggregated,0.200000,0.000000,19000,32000,40000,43000,48000,60000,61000,61000,61000,61000,61000,64,0,18000,21796.21428004656,71.54248999722768,60685.63453100069,293.1875
1780949894,5,,Aggregated,0.300000,0.000000,19000,32000,39000,43000,48000,60000,61000,61000,61000,61000,61000,65,0,19000,22038.207048568933,71.54248999722768,60685.63453100069,293.0
1780949895,5,,Aggregated,0.300000,0.000000,19000,32000,39000,43000,48000,60000,61000,61000,61000,61000,61000,65,0,19000,22038.207048568933,71.54248999722768,60685.63453100069,293.0
1780949896,5,,Aggregated,0.300000,0.000000,19000,32000,39000,43000,48000,60000,61000,61000,61000,61000,61000,65,0,19000,22038.207048568933,71.54248999722768,60685.63453100069,293.0
1780949897,5,,Aggregated,0.400000,0.000000,19000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,66,0,18000,21726.81660910584,71.54248999722768,60685.63453100069,293.27272727272725
1780949898,5,,Aggregated,0.400000,0.000000,19000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,66,0,18000,21726.81660910584,71.54248999722768,60685.63453100069,293.27272727272725
1780949899,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,68,0,18000,21352.858985529183,71.54248999722768,60685.63453100069,293.3529411764706
1780949900,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,68,0,18000,21352.858985529183,71.54248999722768,60685.63453100069,293.3529411764706
1780949901,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,68,0,18000,21352.858985529183,71.54248999722768,60685.63453100069,293.3529411764706
1780949902,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,68,0,18000,21352.858985529183,71.54248999722768,60685.63453100069,293.3529411764706
1780949903,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,68,0,18000,21352.858985529183,71.54248999722768,60685.63453100069,293.3529411764706
1780949904,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,68,0,18000,21352.858985529183,71.54248999722768,60685.63453100069,293.3529411764706
1780949905,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,68,0,18000,21352.858985529183,71.54248999722768,60685.63453100069,293.3529411764706
1780949906,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,68,0,18000,21352.858985529183,71.54248999722768,60685.63453100069,293.3529411764706
1780949907,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,69,0,18000,21603.724021927286,71.54248999722768,60685.63453100069,293.17391304347825
1780949908,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,69,0,18000,21603.724021927286,71.54248999722768,60685.63453100069,293.17391304347825
1780949909,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,69,0,18000,21603.724021927286,71.54248999722768,60685.63453100069,293.17391304347825
1780949910,5,,Aggregated,0.300000,0.000000,18000,32000,39000,42000,48000,60000,61000,61000,61000,61000,61000,69,0,18000,21603.724021927286,71.54248999722768,60685.63453100069,293.17391304347825
1780949911,5,,Aggregated,0.100000,0.000000,18000,32000,39000,41000,47000,60000,61000,61000,61000,61000,61000,71,0,18000,21018.392291436397,71.54248999722768,60685.63453100069,293.67605633802816
1780949912,5,,Aggregated,0.100000,0.000000,18000,32000,39000,41000,47000,60000,61000,61000,61000,61000,61000,72,0,18000,21026.271893624747,71.54248999722768,60685.63453100069,293.5
1780949913,5,,Aggregated,0.200000,0.000000,17000,31000,38000,41000,47000,60000,61000,61000,61000,61000,61000,75,0,17000,20188.10153107983,70.08807300007902,60685.63453100069,294.2
1780949914,5,,Aggregated,0.200000,0.000000,17000,31000,38000,41000,47000,60000,61000,61000,61000,61000,61000,75,0,17000,20188.10153107983,70.08807300007902,60685.63453100069,294.2
1780949915,5,,Aggregated,0.200000,0.000000,17000,31000,38000,41000,47000,60000,61000,61000,61000,61000,61000,75,0,17000,20188.10153107983,70.08807300007902,60685.63453100069,294.2
1780949916,5,,Aggregated,0.600000,0.000000,18000,32000,39000,40000,47000,60000,61000,61000,61000,61000,61000,76,0,17000,20453.565583394597,70.08807300007902,60685.63453100069,294.0263157894737
1780949917,5,,Aggregated,0.600000,0.000000,18000,32000,39000,40000,47000,60000,61000,61000,61000,61000,61000,76,0,17000,20453.565583394597,70.08807300007902,60685.63453100069,294.0263157894737
1780949918,5,,Aggregated,0.700000,0.000000,17000,31000,38000,40000,47000,60000,61000,61000,61000,61000,61000,77,0,17000,20191.578086882968,70.08807300007902,60685.63453100069,294.24675324675326
1780949919,5,,Aggregated,0.700000,0.000000,17000,31000,38000,40000,47000,60000,61000,61000,61000,61000,61000,77,0,17000,20191.578086882968,70.08807300007902,60685.63453100069,294.24675324675326
1780949920,5,,Aggregated,0.700000,0.000000,17000,31000,38000,40000,47000,60000,61000,61000,61000,61000,61000,77,0,17000,20191.578086882968,70.08807300007902,60685.63453100069,294.24675324675326
1780949921,5,,Aggregated,0.800000,0.000000,17000,31000,38000,40000,47000,60000,61000,61000,61000,61000,61000,78,0,17000,19947.04826578191,70.08807300007902,60685.63453100069,294.46153846153845
1780949922,5,,Aggregated,0.800000,0.000000,17000,31000,38000,40000,47000,60000,61000,61000,61000,61000,61000,78,0,17000,19947.04826578191,70.08807300007902,60685.63453100069,294.46153846153845
1780949923,5,,Aggregated,0.800000,0.000000,17000,31000,38000,40000,47000,60000,61000,61000,61000,61000,61000,79,0,17000,19696.69177811379,70.08807300007902,60685.63453100069,294.67088607594934
1780949924,5,,Aggregated,0.800000,0.000000,17000,31000,38000,40000,47000,60000,61000,61000,61000,61000,61000,79,0,17000,19696.69177811379,70.08807300007902,60685.63453100069,294.67088607594934
1780949925,5,,Aggregated,0.800000,0.000000,17000,31000,38000,40000,47000,60000,61000,61000,61000,61000,61000,79,0,17000,19696.69177811379,70.08807300007902,60685.63453100069,294.67088607594934
1780949926,5,,Aggregated,0.800000,0.000000,17000,31000,38000,40000,47000,60000,61000,61000,61000,61000,61000,79,0,17000,19696.69177811379,70.08807300007902,60685.63453100069,294.67088607594934
1780949927,5,,Aggregated,0.800000,0.000000,17000,31000,38000,40000,47000,60000,61000,61000,61000,61000,61000,79,0,17000,19696.69177811379,70.08807300007902,60685.63453100069,294.67088607594934
1780949928,5,,Aggregated,0.300000,0.000000,17000,31000,38000,40000,47000,60000,61000,61000,61000,61000,61000,80,0,17000,19795.929870587403,70.08807300007902,60685.63453100069,294.5
1780949929,5,,Aggregated,0.300000,0.000000,17000,31000,35000,40000,45000,53000,61000,61000,61000,61000,61000,81,0,17000,19713.842486580194,70.08807300007902,60685.63453100069,294.3333333333333
1780949930,5,,Aggregated,0.300000,0.000000,17000,31000,35000,40000,45000,53000,61000,61000,61000,61000,61000,81,0,17000,19713.842486580194,70.08807300007902,60685.63453100069,294.3333333333333
1780949931,5,,Aggregated,0.300000,0.000000,17000,31000,35000,40000,45000,53000,61000,61000,61000,61000,61000,81,0,17000,19713.842486580194,70.08807300007902,60685.63453100069,294.3333333333333
1780949932,5,,Aggregated,0.300000,0.000000,17000,31000,35000,40000,45000,53000,61000,61000,61000,61000,61000,81,0,17000,19713.842486580194,70.08807300007902,60685.63453100069,294.3333333333333
1780949933,5,,Aggregated,0.300000,0.000000,17000,31000,35000,40000,45000,53000,61000,61000,61000,61000,61000,82,0,16000,19490.534348609708,70.08807300007902,60685.63453100069,294.5365853658537
1780949934,5,,Aggregated,0.300000,0.000000,17000,31000,35000,40000,45000,53000,61000,61000,61000,61000,61000,82,0,16000,19490.534348609708,70.08807300007902,60685.63453100069,294.5365853658537
1780949935,5,,Aggregated,0.300000,0.000000,17000,31000,35000,40000,45000,53000,61000,61000,61000,61000,61000,82,0,16000,19490.534348609708,70.08807300007902,60685.63453100069,294.5365853658537
1780949936,5,,Aggregated,0.200000,0.000000,16000,30000,35000,40000,45000,53000,61000,61000,61000,61000,61000,83,0,16000,19258.91496333734,70.08807300007902,60685.63453100069,294.73493975903614
1780949937,5,,Aggregated,0.300000,0.000000,16000,30000,35000,40000,45000,53000,61000,61000,61000,61000,61000,84,0,16000,19041.0489726786,70.08807300007902,60685.63453100069,294.92857142857144
1780949938,5,,Aggregated,0.300000,0.000000,16000,30000,35000,40000,45000,53000,61000,61000,61000,61000,61000,84,0,16000,19041.0489726786,70.08807300007902,60685.63453100069,294.92857142857144
1780949939,5,,Aggregated,0.300000,0.000000,16000,30000,35000,40000,45000,53000,61000,61000,61000,61000,61000,84,0,16000,19041.0489726786,70.08807300007902,60685.63453100069,294.92857142857144
1780949940,5,,Aggregated,0.500000,0.000000,16000,30000,35000,40000,45000,53000,61000,61000,61000,61000,61000,85,0,16000,18821.063842858883,70.08807300007902,60685.63453100069,295.11764705882354
1780949941,5,,Aggregated,0.500000,0.000000,16000,30000,35000,40000,45000,53000,61000,61000,61000,61000,61000,85,0,16000,18821.063842858883,70.08807300007902,60685.63453100069,295.11764705882354
1780949942,5,,Aggregated,0.400000,0.000000,16000,30000,35000,39000,45000,53000,61000,61000,61000,61000,61000,86,0,15000,18604.02715987212,70.08807300007902,60685.63453100069,295.30232558139534
1780949943,5,,Aggregated,0.400000,0.000000,16000,30000,35000,39000,45000,53000,61000,61000,61000,61000,61000,86,0,15000,18604.02715987212,70.08807300007902,60685.63453100069,295.30232558139534
1780949944,5,,Aggregated,0.500000,0.000000,16000,30000,35000,40000,45000,53000,61000,61000,61000,61000,61000,89,0,16000,18638.825213786535,70.08807300007902,60685.63453100069,295.1573033707865
1780949945,5,,Aggregated,0.500000,0.000000,16000,30000,35000,40000,45000,53000,61000,61000,61000,61000,61000,89,0,16000,18638.825213786535,70.08807300007902,60685.63453100069,295.1573033707865
1780949946,5,,Aggregated,0.500000,0.000000,16000,30000,35000,40000,45000,53000,61000,61000,61000,61000,61000,89,0,16000,18638.825213786535,70.08807300007902,60685.63453100069,295.1573033707865
1780949947,5,,Aggregated,0.500000,0.000000,16000,30000,35000,40000,45000,53000,61000,61000,61000,61000,61000,90,0,15000,18434.92604045556,70.08807300007902,60685.63453100069,295.3333333333333
1780949948,5,,Aggregated,0.600000,0.000000,15000,30000,35000,39000,44000,53000,61000,61000,61000,61000,61000,91,0,15000,18236.62483335167,70.08807300007902,60685.63453100069,295.5054945054945
1780949949,5,,Aggregated,0.600000,0.000000,15000,30000,35000,39000,44000,53000,61000,61000,61000,61000,61000,91,0,15000,18236.62483335167,70.08807300007902,60685.63453100069,295.5054945054945
1780949950,5,,Aggregated,0.600000,0.000000,15000,30000,35000,39000,44000,53000,61000,61000,61000,61000,61000,91,0,15000,18236.62483335167,70.08807300007902,60685.63453100069,295.5054945054945
1780949951,5,,Aggregated,0.600000,0.000000,15000,30000,35000,39000,44000,53000,61000,61000,61000,61000,61000,91,0,15000,18236.62483335167,70.08807300007902,60685.63453100069,295.5054945054945
1780949952,5,,Aggregated,0.600000,0.000000,15000,30000,35000,39000,44000,53000,61000,61000,61000,61000,61000,91,0,15000,18236.62483335167,70.08807300007902,60685.63453100069,295.5054945054945
1780949953,5,,Aggregated,0.600000,0.000000,15000,30000,35000,39000,44000,53000,61000,61000,61000,61000,61000,91,0,15000,18236.62483335167,70.08807300007902,60685.63453100069,295.5054945054945
1780949954,5,,Aggregated,0.600000,0.000000,15000,30000,35000,39000,44000,53000,61000,61000,61000,61000,61000,91,0,15000,18236.62483335167,70.08807300007902,60685.63453100069,295.5054945054945
1780949955,5,,Aggregated,0.600000,0.000000,15000,30000,35000,39000,44000,53000,61000,61000,61000,61000,61000,91,0,15000,18236.62483335167,70.08807300007902,60685.63453100069,295.5054945054945
1780949956,5,,Aggregated,0.500000,0.000000,15000,30000,35000,40000,44000,53000,61000,61000,61000,61000,61000,93,0,15000,18408.035784688233,70.08807300007902,60685.63453100069,295.19354838709677
1780949957,5,,Aggregated,0.200000,0.000000,15000,30000,35000,40000,44000,53000,61000,61000,61000,61000,61000,94,0,15000,18215.008700861712,70.08807300007902,60685.63453100069,295.36170212765956
1780949958,5,,Aggregated,0.200000,0.000000,15000,28000,35000,40000,44000,53000,61000,61000,61000,61000,61000,95,0,15000,18025.908177263194,70.08807300007902,60685.63453100069,295.5263157894737
1780949959,5,,Aggregated,0.200000,0.000000,15000,28000,35000,40000,44000,53000,61000,61000,61000,61000,61000,95,0,15000,18025.908177263194,70.08807300007902,60685.63453100069,295.5263157894737
1780949960,5,,Aggregated,0.500000,0.000000,14000,28000,35000,39000,44000,53000,61000,61000,61000,61000,61000,97,0,14000,17663.74468577318,70.08807300007902,60685.63453100069,295.8453608247423
1780949961,5,,Aggregated,0.500000,0.000000,14000,28000,35000,39000,44000,53000,61000,61000,61000,61000,61000,97,0,14000,17663.74468577318,70.08807300007902,60685.63453100069,295.8453608247423
1780949962,5,,Aggregated,0.400000,0.000000,14000,26000,35000,39000,44000,53000,61000,61000,61000,61000,61000,98,0,13000,17485.682385999986,70.08807300007902,60685.63453100069,296.0
1780949963,5,,Aggregated,0.400000,0.000000,14000,26000,35000,39000,44000,53000,61000,61000,61000,61000,61000,98,0,13000,17485.682385999986,70.08807300007902,60685.63453100069,296.0
1780949964,5,,Aggregated,0.400000,0.000000,14000,26000,35000,39000,44000,53000,61000,61000,61000,61000,61000,98,0,13000,17485.682385999986,70.08807300007902,60685.63453100069,296.0
1780949965,5,,Aggregated,0.400000,0.000000,14000,26000,35000,39000,44000,53000,61000,61000,61000,61000,61000,98,0,13000,17485.682385999986,70.08807300007902,60685.63453100069,296.0
1780949966,5,,Aggregated,0.400000,0.000000,14000,26000,35000,39000,44000,53000,61000,61000,61000,61000,61000,98,0,13000,17485.682385999986,70.08807300007902,60685.63453100069,296.0
1780949967,5,,Aggregated,0.400000,0.000000,14000,26000,35000,39000,44000,53000,61000,61000,61000,61000,61000,98,0,13000,17485.682385999986,70.08807300007902,60685.63453100069,296.0
1780949968,5,,Aggregated,0.500000,0.000000,14000,26000,35000,39000,44000,53000,61000,61000,61000,61000,61000,99,0,14000,17489.48297627272,70.08807300007902,60685.63453100069,295.8484848484849
1780949969,5,,Aggregated,0.500000,0.000000,15000,28000,35000,40000,44000,53000,61000,61000,61000,61000,61000,100,0,14000,17758.535438329924,70.08807300007902,60685.63453100069,295.7
1780949970,5,,Aggregated,0.500000,0.000000,15000,28000,35000,40000,44000,53000,61000,61000,61000,61000,61000,100,0,14000,17758.535438329924,70.08807300007902,60685.63453100069,295.7
1780949971,5,,Aggregated,0.500000,0.000000,15000,28000,35000,40000,44000,53000,61000,61000,61000,61000,61000,100,0,14000,17758.535438329924,70.08807300007902,60685.63453100069,295.7
1780949972,5,,Aggregated,0.500000,0.000000,14000,26000,35000,39000,44000,53000,60000,61000,61000,61000,61000,101,0,14000,17587.351243227622,70.08807300007902,60685.63453100069,295.8514851485148
1780949973,5,,Aggregated,0.500000,0.000000,14000,26000,35000,39000,44000,53000,60000,61000,61000,61000,61000,102,0,13000,17418.492083764584,70.08807300007902,60685.63453100069,296.0
1780949974,5,,Aggregated,0.500000,0.000000,14000,26000,35000,39000,44000,53000,60000,61000,61000,61000,61000,102,0,13000,17418.492083764584,70.08807300007902,60685.63453100069,296.0
1780949975,5,,Aggregated,0.200000,0.000000,13000,26000,35000,39000,44000,53000,60000,61000,61000,61000,61000,103,0,13000,17252.017101533882,70.08807300007902,60685.63453100069,296.1456310679612
1780949976,5,,Aggregated,0.200000,0.000000,13000,26000,35000,39000,44000,53000,60000,61000,61000,61000,61000,103,0,13000,17252.017101533882,70.08807300007902,60685.63453100069,296.1456310679612
1780949977,5,,Aggregated,0.200000,0.000000,13000,26000,35000,39000,44000,53000,60000,61000,61000,61000,61000,103,0,13000,17252.017101533882,70.08807300007902,60685.63453100069,296.1456310679612
1780949978,5,,Aggregated,0.500000,0.000000,13000,26000,35000,39000,44000,53000,60000,61000,61000,61000,61000,104,0,13000,17098.544551230654,70.08807300007902,60685.63453100069,296.28846153846155
1780949979,5,,Aggregated,0.500000,0.000000,13000,26000,35000,39000,44000,53000,60000,61000,61000,61000,61000,104,0,13000,17098.544551230654,70.08807300007902,60685.63453100069,296.28846153846155
1780949980,5,,Aggregated,0.600000,0.000000,13000,26000,34000,39000,44000,53000,60000,61000,61000,61000,61000,106,0,13000,17091.655616207405,70.08807300007902,60685.63453100069,296.2830188679245
1780949981,5,,Aggregated,0.600000,0.000000,13000,26000,34000,39000,44000,53000,60000,61000,61000,61000,61000,107,0,13000,16936.14644888769,70.08807300007902,60685.63453100069,296.42056074766356
1780949982,5,,Aggregated,0.600000,0.000000,13000,26000,34000,39000,44000,53000,60000,61000,61000,61000,61000,107,0,13000,16936.14644888769,70.08807300007902,60685.63453100069,296.42056074766356
1780949983,5,,Aggregated,0.700000,0.000000,2100,23000,33000,39000,44000,53000,60000,61000,61000,61000,61000,109,0,2100,16637.71507679798,70.08807300007902,60685.63453100069,296.6880733944954
1780949984,5,,Aggregated,0.700000,0.000000,2100,23000,33000,39000,44000,53000,60000,61000,61000,61000,61000,110,0,1500,16496.697681590736,70.08807300007902,60685.63453100069,296.8181818181818
1780949985,5,,Aggregated,0.700000,0.000000,2100,23000,33000,39000,44000,53000,60000,61000,61000,61000,61000,110,0,1500,16496.697681590736,70.08807300007902,60685.63453100069,296.8181818181818
1780949986,5,,Aggregated,0.800000,0.000000,1500,22000,32000,38000,44000,53000,60000,61000,61000,61000,61000,113,0,1500,16220.992733778561,70.08807300007902,60685.63453100069,296.929203539823
1780949987,5,,Aggregated,0.800000,0.000000,1500,22000,32000,38000,44000,53000,60000,61000,61000,61000,61000,113,0,1500,16220.992733778561,70.08807300007902,60685.63453100069,296.929203539823
1780949988,5,,Aggregated,0.800000,0.000000,1500,22000,32000,38000,44000,53000,60000,61000,61000,61000,61000,113,0,1500,16220.992733778561,70.08807300007902,60685.63453100069,296.929203539823
1780949989,5,,Aggregated,0.700000,0.000000,2100,19000,32000,35000,44000,53000,60000,61000,61000,61000,61000,116,0,1500,15851.537335611843,70.08807300007902,60685.63453100069,297.2931034482759
1780949990,5,,Aggregated,0.700000,0.000000,2100,19000,32000,35000,44000,53000,60000,61000,61000,61000,61000,116,0,1500,15851.537335611843,70.08807300007902,60685.63453100069,297.2931034482759
1780949991,5,,Aggregated,0.700000,0.000000,2100,19000,32000,35000,44000,53000,60000,61000,61000,61000,61000,116,0,1500,15851.537335611843,70.08807300007902,60685.63453100069,297.2931034482759
1780949992,5,,Aggregated,1.200000,0.000000,1500,19000,32000,35000,44000,53000,60000,61000,61000,61000,61000,119,0,1500,15741.043724478748,70.08807300007902,60685.63453100069,297.38655462184875
1780949993,5,,Aggregated,1.200000,0.000000,1500,19000,32000,35000,44000,53000,60000,61000,61000,61000,61000,119,0,1500,15741.043724478748,70.08807300007902,60685.63453100069,297.38655462184875
1780949994,5,,Aggregated,1.000000,0.000000,1500,19000,32000,35000,44000,53000,60000,61000,61000,61000,61000,120,0,1400,15611.87330817477,70.08807300007902,60685.63453100069,297.5
1780949995,5,,Aggregated,1.000000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,121,0,1400,15487.489148123728,70.08807300007902,60685.63453100069,297.6115702479339
1780949996,5,,Aggregated,1.000000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,121,0,1400,15487.489148123728,70.08807300007902,60685.63453100069,297.6115702479339
1780949997,5,,Aggregated,1.000000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,121,0,1400,15487.489148123728,70.08807300007902,60685.63453100069,297.6115702479339
1780949998,5,,Aggregated,1.000000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,121,0,1400,15487.489148123728,70.08807300007902,60685.63453100069,297.6115702479339
1780949999,5,,Aggregated,1.000000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,121,0,1400,15487.489148123728,70.08807300007902,60685.63453100069,297.6115702479339
1780950000,5,,Aggregated,1.000000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,121,0,1400,15487.489148123728,70.08807300007902,60685.63453100069,297.6115702479339
1780950001,5,,Aggregated,1.000000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,121,0,1400,15487.489148123728,70.08807300007902,60685.63453100069,297.6115702479339
1780950002,5,,Aggregated,1.000000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,121,0,1400,15487.489148123728,70.08807300007902,60685.63453100069,297.6115702479339
1780950003,5,,Aggregated,1.000000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,121,0,1400,15487.489148123728,70.08807300007902,60685.63453100069,297.6115702479339
1780950004,5,,Aggregated,0.500000,0.000000,1500,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,122,0,1400,15470.820601065316,70.08807300007902,60685.63453100069,297.4754098360656
1780950005,5,,Aggregated,0.200000,0.000000,1500,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,124,0,1400,15553.334169362637,70.08807300007902,60685.63453100069,297.4516129032258
1780950006,5,,Aggregated,0.200000,0.000000,1500,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,124,0,1400,15553.334169362637,70.08807300007902,60685.63453100069,297.4516129032258
1780950007,5,,Aggregated,0.200000,0.000000,1500,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,124,0,1400,15553.334169362637,70.08807300007902,60685.63453100069,297.4516129032258
1780950008,5,,Aggregated,0.200000,0.000000,1500,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,124,0,1400,15553.334169362637,70.08807300007902,60685.63453100069,297.4516129032258
1780950009,5,,Aggregated,0.300000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,125,0,1400,15431.039778535716,70.08807300007902,60685.63453100069,297.56
1780950010,5,,Aggregated,0.300000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,125,0,1400,15431.039778535716,70.08807300007902,60685.63453100069,297.56
1780950011,5,,Aggregated,0.300000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,125,0,1400,15431.039778535716,70.08807300007902,60685.63453100069,297.56
1780950012,5,,Aggregated,0.300000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,125,0,1400,15431.039778535716,70.08807300007902,60685.63453100069,297.56
1780950013,5,,Aggregated,0.300000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,125,0,1400,15431.039778535716,70.08807300007902,60685.63453100069,297.56
1780950014,5,,Aggregated,0.300000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,125,0,1400,15431.039778535716,70.08807300007902,60685.63453100069,297.56
1780950015,5,,Aggregated,0.300000,0.000000,1400,19000,32000,35000,44000,48000,60000,61000,61000,61000,61000,125,0,1400,15431.039778535716,70.08807300007902,60685.63453100069,297.56
